Id,SalePrice
1709,213956.35247235844
1710,209510.86694489725
1711,248423.42149613897
1712,249370.93816144025
1713,253162.61117867258
1714,187700.5624285946
1715,234432.67315784132
1716,209156.17534659908
1717,205315.1138391266
1718,187845.59276558112
1719,234077.9815595431
1720,201007.17215747095
1721,187596.14173434358
1722,170126.62066079813
1723,170126.62066079813
1724,222897.88968243828
1725,245756.43423150666
1726,221951.63201477705
1727,152445.1079185817
1728,208072.46241982648
1729,191135.35037846063
1730,132706.92941760024
1731,140608.00547484515
1732,125792.17389393368
1733,116731.25330250096
1734,118555.17554371813
1735,166412.104948943
1736,113289.02189020693
1737,219795.8318721825
1738,306744.22656796407
1739,178474.34673759362
1740,180095.73196455397
1741,162512.95612124229
1742,174132.8027016321
1743,180311.58026831844
1744,317932.76515522716
1745,224076.16574996512
1746,207601.8536702426
1747,223070.9305645777
1748,222578.84202553972
1749,134338.69947063015
1750,119772.75032396097
1751,229860.65489135205
1752,134595.08966670316
1753,146965.2617579623
1754,177573.21043618285
1755,156163.73460007558
1756,129301.88170461825
1757,151954.72053917023
1758,133617.7749849898
1759,128564.84119484707
1760,140912.41883343869
1761,120297.9204820038
1762,153638.23311752343
1763,178368.98802871557
1764,127236.111888944
1765,101454.30796498773
1766,160241.2675741039
1767,146806.9257468385
1768,142800.7490236016
1769,145342.63501127428
1770,178918.44053824662
1771,128882.46394239867
1772,128203.53617185267
1773,136088.01049732565
1774,174780.537372051
1775,163292.12669964248
1776,139882.31789785982
1777,122362.20832715274
1778,178723.0577116309
1779,141304.1182281756
1780,134664.12092022406
1781,125331.22795005611
1782,89633.74922487311
1783,142781.0975275894
1784,127729.48851298777
1785,151913.7577010614
1786,119791.10359121184
1787,171558.66755711325
1788,92964.13948077054
1789,82759.40139155157
1790,92761.8271084052
1791,146177.38739817162
1792,118715.33132297412
1793,119307.99979622278
1794,180612.41392063923
1795,162238.94372103558
1796,183711.34649584288
1797,109892.51274512627
1798,156928.34204840078
1799,128716.42690457933
1800,164282.78852789136
1801,125909.31536045924
1802,126798.8249041326
1803,145985.221239845
1804,165474.19839787524
1805,140104.0729126485
1806,144487.09898933503
1807,102512.74552767299
1808,131166.71632001598
1809,149659.68403552985
1810,114893.19781555052
1811,76127.95422951682
1812,90655.62297381739
1813,108370.67109576141
1814,96680.00844057626
1815,69791.79642011586
1816,144348.00355665674
1817,149537.60387245106
1818,164143.35449086688
1819,193231.45830038673
1820,77419.36415772601
1821,118408.64722240361
1822,160188.97296825633
1823,18362.248813358412
1824,103025.91308181972
1825,124756.76811438173
1826,153084.2535183982
1827,105041.8783513144
1828,131023.04160149215
1829,121265.00253750439
1830,130599.20187497872
1831,109431.89745308267
1832,54168.595136724354
1833,134517.54761936143
1834,161767.84297065332
1835,105374.77136593766
1836,100663.9816297665
1837,127445.28290964488
1838,118803.28103250169
1839,123338.9034990746
1840,150746.14199861506
1841,136659.3014930747
1842,107206.06924263632
1843,120758.90409606972
1844,150352.93165925596
1845,143635.0384826381
1846,164692.0937164312
1847,186492.08658633134
1848,60519.94154855126
1849,145028.56455236513
1850,121416.95848523226
1851,167585.76969126097
1852,129703.20227189967
1853,88650.85674754644
1854,192480.39219671953
1855,192413.45370172372
1856,231521.85224109027
1857,182179.64449920488
1858,149335.10067473364
1859,134290.25562213283
1860,184343.9792880848
1861,134290.25562213283
1862,218730.30388454997
1863,207496.66374004827
1864,207496.66374004827
1865,327511.895809514
1866,295938.3716279047
1867,193391.87441140044
1868,216273.5938046205
1869,193391.87441140044
1870,201678.4214463341
1871,193391.87441140044
1872,218313.6806243445
1873,268262.6893930467
1874,176257.38282199265
1875,177517.45886889167
1876,180817.4831399553
1877,197837.35993886163
1878,186646.55785632844
1879,149216.357215927
1880,135597.7611579665
1881,215669.16978463175
1882,218313.6806243445
1883,213868.19509688334
1884,217709.25660435582
1885,164476.25549985588
1886,206098.94955831853
1887,193391.87441140044
1888,193391.87441140044
1889,217709.25660435582
1890,103053.758866499
1891,69958.1878336399
1892,124752.72611842968
1893,98990.94234423785
1894,138762.2811774439
1895,132022.47021757072
1896,137595.27347412278
1897,139724.54027030146
1898,120603.8470880407
1899,210253.66350781568
1900,198144.9722027956
1901,212466.47170155734
1902,179661.4784607419
1903,229510.3848279644
1904,161435.06754694454
1905,158670.1619112355
1906,84881.29476802418
1907,222175.315845889
1908,128749.70999889594
1909,154169.57804021798
1910,128749.70999889594
1911,177570.96325211445
1912,257447.37829349682
1913,125753.2798269167
1914,45752.00431971397
1915,359615.54834234563
1916,66579.86739431316
1917,226349.58875413402
1918,147857.74076404175
1919,131523.09876710927
1920,130115.65825605119
1921,341468.3328319652
1922,354395.5834517786
1923,241644.23863910814
1924,246363.00225990257
1925,235390.99026264445
1926,368990.7558100651
1927,146824.72828732466
1928,178893.47580138655
1929,127669.37638825134
1930,145625.18687181335
1931,125537.3810652961
1932,150906.03290767866
1933,198511.08217259732
1934,174456.25595818498
1935,161383.17688429882
1936,174456.25595818498
1937,167483.70195925608
1938,172673.8949643644
1939,303386.99712035246
1940,235696.1131567374
1941,162924.4073641605
1942,153553.2302817978
1943,247654.63059557308
1944,360837.794653425
1945,424925.4279609324
1946,121435.70296984364
1947,314374.03176920186
1948,132817.45866447233
1949,263644.1398208
1950,166818.30960868322
1951,237038.78185080824
1952,215184.42593490274
1953,197158.79049060773
1954,162859.59202442763
1955,174483.4169573918
1956,269863.328450031
1957,146373.05361418027
1958,215852.4798409767
1959,143969.92360229886
1960,117072.28559217928
1961,142222.9570529058
1962,100946.29126899797
1963,102851.17520788583
1964,100946.29126899797
1965,143215.13373482856
1966,122189.55673668365
1967,302890.49851687066
1968,328959.4669073343
1969,387854.2198900633
1970,334869.83844614786
1971,438372.4773530904
1972,354185.5406046824
1973,360233.31081430975
1974,335445.0392545194
1975,407657.3084589727
1976,275158.0358427337
1977,287347.8094932829
1978,295634.3565282166
1979,349582.61080462683
1980,238636.613377441
1981,349582.61080462683
1982,229453.3377448109
1983,229453.3377448109
1984,201699.30214947189
1985,178609.93540939418
1986,204608.05061996228
1987,234113.70917750953
1988,207506.967915113
1989,207506.967915113
1990,207506.967915113
1991,237456.35382745677
1992,191925.77703173045
1993,204423.58503270173
1994,181030.4233777078
1995,174456.25595818498
1996,337214.7057288067
1997,355486.10615846585
1998,289624.74919998256
1999,325620.58406490146
2000,325620.58406490146
2001,338952.8968983167
2002,220780.99849122757
2003,244077.3245506243
2004,280096.33425969485
2005,234644.659093871
2006,227894.35678725733
2007,210311.58094394565
2008,246634.85813742032
2009,226592.14852365787
2010,214334.69222458536
2011,170927.33465984653
2012,209956.88934564748
2013,231037.63405111904
2014,225308.4753322783
2015,250100.2849894194
2016,226592.14852365787
2017,216076.45776586464
2018,134997.2346599843
2019,138122.1067123969
2020,88712.26449265215
2021,124885.1725727345
2022,171445.28155877968
2023,128541.97689191639
2024,322808.1450323836
2025,317905.59366651485
2026,162743.7430501313
2027,174933.5167006805
2028,164778.55613164324
2029,125305.8902483964
2030,220990.659642193
2031,163313.67012029068
2032,206965.41435406596
2033,206965.41435406596
2034,159229.04888379757
2035,206023.7367074342
2036,166984.19575174942
2037,197373.75190189568
2038,298194.8150475286
2039,238837.58183454414
2040,257274.4223052732
2041,318698.98220444634
2042,215206.71074604595
2043,162351.77846163747
2044,136675.22933519274
2045,209776.14818780843
2046,197528.70748700786
2047,143561.8812134409
2048,168906.7854705552
2049,134467.38602450895
2050,171294.85982712437
2051,99442.12549908366
2052,137818.63695909907
2053,160532.1573527336
2054,163736.1898724758
2055,122727.13843232128
2056,141843.9840772168
2057,146421.30186618422
2058,194146.57810151085
2059,126131.94194910451
2060,138049.7439293206
2061,129876.2648173768
2062,125691.6071260348
2063,144519.40489237223
2064,132073.2702220806
2065,140324.30708778006
2066,139792.9795439736
2067,73503.481828541
2068,125351.79501282863
2069,41380.88093362862
2070,125592.6702181586
2071,138121.83285117534
2072,112182.62128881842
2073,118454.24270212714
2074,132534.15035706767
2075,130577.4274765657
2076,109220.77404047773
2077,190071.89657076116
2078,144501.52431749075
2079,144340.93394433428
2080,99646.10172612488
2081,131809.09474367026
2082,128130.89422950888
2083,143936.82927895203
2084,118405.73652367684
2085,159272.52923457357
2086,74352.75198498605
2087,107350.94117717765
2088,91574.2574647704
2089,105313.5088007854
2090,167140.12200958902
2091,123765.49722155329
2092,125313.34344385617
2093,114717.81001314532
2094,140060.23923109396
2095,179638.32275021885
2096,78326.15336554042
2097,119499.07669972134
2098,126820.86556653705
2099,71132.47616222268
2100,28880.838199857608
2101,80522.94455055217
2102,112179.35643078762
2103,128870.4222194588
2104,128091.22346188923
2105,158411.51207764455
2106,103762.54086407612
2107,132685.36949076076
2108,89280.69406659398
2109,101472.4472933129
2110,119832.56466304962
2111,140857.01721913266
2112,124343.81646632144
2113,151894.170507017
2114,138271.28260471794
2115,166537.4988953904
2116,127534.45629772855
2117,149626.57595833176
2118,150956.30801200782
2119,132453.02535657518
2120,110815.70761990204
2121,120174.54802249378
2122,161538.33986986376
2123,116872.12759744155
2124,135168.02534116007
2125,123795.52681757766
2126,159711.65531257942
2127,162130.5401582372
2128,146268.78471871614
2129,71039.54737700583
2130,109178.76602067321
2131,114339.43080165648
2132,103591.33458249146
2133,111945.12632400799
2134,137605.4908776994
2135,73378.09462948037
2136,87189.63256080062
2137,99677.95446375234
2138,113618.68858967684
2139,124932.30138168481
2140,136328.13807575722
2141,143294.47941133878
2142,129198.93449105887
2143,151418.41126468027
2144,170421.31691919971
2145,140187.87652807115
2146,137107.0328541905
2147,195373.38094210037
2148,144084.4354267466
2149,185366.02767920375
2150,183639.94129617515
2151,158504.88532579443
2152,158906.50145556204
2153,140144.0821296208
2154,103164.66097851176
2155,155360.31712612457
2156,244071.51072557422
2157,200386.66911933423
2158,250100.2849894194
2159,222712.56011300784
2160,236697.17046670459
2161,198638.07393791003
2162,241714.61736331388
2163,344059.5307634049
2164,226255.69687187223
2165,216597.83233810685
2166,175168.74061203274
2167,181168.55286436455
2168,221232.85601216234
2169,219114.3946233929
2170,219114.3946233929
2171,146930.95264232773
2172,121832.52601034573
2173,175471.93941674268
2174,214668.90909593174
2175,234633.90880282887
2176,236136.95874196925
2177,238177.04556169326
2178,219114.3946233929
2179,150311.07340414188
2180,162529.2426623517
2181,194192.58841044884
2182,198033.6499179213
2183,194192.58841044884
2184,118575.72870518648
2185,105671.86767988128
2186,125213.27177229902
2187,171880.10045137376
2188,164081.2361900603
2189,161375.189209122
2190,73865.0166224296
2191,50321.46953198965
2192,128877.6294781531
2193,182687.63618290916
2194,97850.83602424583
2195,123946.37175563286
2196,116559.72388623827
2197,148629.53290287426
2198,123729.27983854307
2199,174594.89196259214
2200,187844.47723734437
2201,168835.52208069465
2202,248108.4103384457
2203,203543.22102735817
2204,221837.23350081124
2205,169424.86293560165
2206,145470.05145037343
2207,272439.7352807025
2208,200378.49234589923
2209,216169.3200371717
2210,145069.93817738036
2211,99570.4043710916
2212,124459.93076044443
2213,117013.17428130007
2214,144252.14005864714
2215,95533.33613581888
2216,105556.54567066187
2217,29879.28359234386
2218,84989.55280357876
2219,73143.38963948612
2220,76905.55947447714
2221,360416.2623413941
2222,288384.21904281457
2223,191511.11442623023
2224,190940.28032947396
2225,156482.02742460038
2226,140526.0164953428
2227,153442.03069805205
2228,252949.95676990738
2229,276413.88094041555
2230,188626.6654244917
2231,276413.88094041555
2232,178396.53882299087
2233,227460.43779805035
2234,244876.50508116552
2235,244876.50508116552
2236,234513.7229041485
2237,226440.27121540665
2238,192217.0403422967
2239,110492.29901883754
2240,117180.03132098791
2241,156937.05237624838
2242,99311.80013561566
2243,117883.23688221068
2244,75432.25361897968
2245,84840.52986788233
2246,179307.88004731436
2247,109428.49900778718
2248,143844.8743498033
2249,142112.73952466904
2250,128467.72620987106
2251,155022.75357908322
2252,124587.43718619531
2253,162536.69265396657
2254,164253.59642581994
2255,152063.42726413926
2256,189505.44412143447
2257,170811.48442977216
2258,159846.1493973398
2259,176419.7318714036
2260,121319.00748577807
2261,215757.00048642675
2262,252338.89367836466
2263,368160.229322018
2264,407330.64283561765
2265,146330.44186019994
2266,281466.74153077
2267,312105.61609150155
2268,581297.2947375249
2269,162350.7267050934
2270,212551.4478821613
2271,180079.3849946468
2272,244705.5461572571
2273,167821.92869557432
2274,159024.4152397504
2275,185802.40796129117
2276,224101.49089628563
2277,183397.00925355402
2278,122550.72026334476
2279,193034.6796474571
2280,121532.72631875955
2281,134380.7528122961
2282,125666.43327208792
2283,101747.00526804637
2284,171512.41787051703
2285,125942.77845964755
2286,141705.5009107453
2287,389534.76790588954
2288,303995.48000032315
2289,289096.04015763255
2290,441009.0462406081
2291,367819.2774351771
2292,384209.44836165046
2293,401792.22420496214
2294,347354.2788553719
2295,444040.8620208866
2296,314017.84637057665
2297,408277.79655214725
2298,416744.56949295476
2299,336245.75325356773
2300,288148.5234923313
2301,367819.2774351771
2302,272117.6883343096
2303,272117.6883343096
2304,314017.84637057665
2305,225862.2613501129
2306,208279.48550680123
2307,220674.29198319349
2308,256193.45300736374
2309,332800.5489603635
2310,247836.827587171
2311,189973.0164119685
2312,214325.30978270946
2313,205224.29903175012
2314,209783.03932897752
2315,225890.45775747308
2316,225890.45775747308
2317,174202.9016626055
2318,225890.45775747308
2319,221444.9722300119
2320,200968.65154452898
2321,197846.88327420145
2322,248436.82160287036
2323,199684.68322744203
2324,193237.29142097814
2325,205414.1370719902
2326,199982.60797605015
2327,203862.1963867002
2328,208307.6819141614
2329,175256.96995723338
2330,175256.96995723338
2331,329338.01775027276
2332,306490.7953068819
2333,310901.7838845138
2334,306456.2983570526
2335,306456.2983570526
2336,312791.14009352215
2337,230750.85356299978
2338,230750.85356299978
2339,209028.80776269286
2340,381707.72613992763
2341,218493.39726392724
2342,224401.71786418982
2343,224401.71786418982
2344,238132.7219946007
2345,244878.0385496727
2346,228695.07078630573
2347,228695.07078630573
2348,249171.39147178858
2349,240085.20235944758
2350,302182.4566724715
2351,349377.6453329843
2352,219398.84197792772
2353,229551.89870562634
2354,191448.60572360703
2355,206916.5418372234
2356,189197.56973244037
2357,211362.02736468462
2358,239222.5463165043
2359,141566.77137404337
2360,135814.4738731124
2361,122331.1088825493
2362,244709.98481122332
2363,138060.5014752266
2364,146220.97678290823
2365,147445.9392426347
2366,181697.15996265077
2367,181697.15996265077
2368,177251.67443518958
2369,185240.29672151513
2370,126106.6042474448
2371,167784.90975079781
2372,241159.470665932
2373,273210.83637186
2374,237923.45736494643
2375,193425.09148932513
2376,213251.98470876433
2377,250464.19708016986
2378,208300.48538536284
2379,198177.93315918447
2380,185933.57104375903
2381,160989.57201659918
2382,193141.12830047027
2383,191943.84532057834
2384,225478.6985019748
2385,175801.4324528091
2386,154034.95645854247
2387,140168.62806957788
2388,90480.83359686246
2389,163310.6678884079
2390,213247.8570213715
2391,161385.25916504554
2392,166175.16097974908
2393,199084.7286623778
2394,131579.45228488563
2395,157485.59156599935
2396,123111.90097050735
2397,147803.9297249466
2398,121293.82713657976
2399,76780.30420708645
2400,83290.82709301871
2401,125966.13688520383
2402,154127.33460506645
2403,135981.84614477752
2404,133354.8989008608
2405,146667.931970634
2406,144579.61664720977
2407,135556.40038350032
2408,145914.57351593827
2409,141705.5009107453
2410,117603.89974253904
2411,121551.66928468284
2412,140305.1001366022
2413,143023.6710519542
2414,152310.99066662777
2415,152922.23726502148
2416,137626.47122573157
2417,140615.68147635556
2418,150310.0343636906
2419,149421.21911137903
2420,130317.85490267613
2421,126913.52742747951
2422,88377.1472755177
2423,120320.12566836237
2424,155921.26614287827
2425,130402.83088825774
2426,123165.60072246977
2427,130594.40211365218
2428,153349.3643103824
2429,121914.87620998014
2430,133283.025414502
2431,105105.8160272786
2432,182738.55447630511
2433,156624.88610760972
2434,146403.46682795548
2435,156624.88610760972
2436,132880.66401873875
2437,163020.69470764213
2438,118376.93588808677
2439,103931.43436661907
2440,115409.93897358584
2441,67309.3619550668
2442,93216.53838038459
2443,117216.627355306
2444,158644.16741878694
2445,90120.37010814279
2446,129787.44006079834
2447,174980.29398488166
2448,118709.64310394885
2449,130062.87120047264
2450,113231.82741004758
2451,129025.48230344364
2452,149481.01004833015
2453,104178.04523124918
2454,128882.24178524289
2455,134156.6567465738
2456,144841.84163434105
2457,199215.12695866945
2458,185736.35190301822
2459,129051.75278048182
2460,141976.11001762116
2461,150427.28995738016
2462,148537.93374837184
2463,150110.54442185938
2464,132135.54777065286
2465,148901.9998078771
2466,127664.2115356075
2467,99128.52456789571
2468,74011.62194338164
2469,66269.20335520143
2470,110469.47518131146
2471,147968.7236899748
2472,113107.23759368074
2473,112173.29631383147
2474,81411.23882675188
2475,127483.30851661312
2476,149972.6415743593
2477,117750.08885307534
2478,113465.8832342145
2479,99513.98864239486
2480,169040.82929074988
2481,122935.53290253805
2482,95631.6850373183
2483,122935.53290253805
2484,126143.05925275525
2485,156424.91981378684
2486,193333.18299186113
2487,128814.12488377377
2488,156022.89566469315
2489,139800.39697730017
2490,128421.89523608313
2491,65228.03982344745
2492,196551.641471815
2493,167034.1635213941
2494,128261.63418582792
2495,88307.81094282921
2496,201158.4877870454
2497,154777.89235560215
2498,130560.40464491301
2499,89624.75779238547
2500,95204.31744867619
2501,122840.83552831065
2502,124276.12125434101
2503,116587.53224826104
2504,172240.4647518668
2505,277196.1862322771
2506,212576.07825280892
2507,254198.298996192
2508,217021.5637802701
2509,199438.78793695843
2510,194993.30240949724
2511,194993.30240949724
2512,215469.62309498014
2513,226109.1893313267
2514,315676.6419955696
2515,176823.1333719058
2516,204334.94375790417
2517,171820.56894790308
2518,183958.0768974067
2519,238977.75956074166
2520,223396.56867735912
2521,219915.1086224413
2522,215469.62309498014
2523,124651.70808937159
2524,153127.88932381157
2525,178320.6163093327
2526,177188.36340450306
2527,152718.7033354993
2528,210343.41711797475
2529,199620.68140348862
2530,169453.56115791644
2531,194993.30240949724
2532,215469.62309498014
2533,215469.62309498014
2534,207700.37755641533
2535,215469.62309498014
2536,236641.42709288668
2537,239087.54986051942
2538,237497.88446575298
2539,182735.8461104247
2540,212576.07825280892
2541,206842.02954855518
2542,219915.1086224413
2543,84532.32594840167
2544,117825.62846011427
2545,124876.93142340914
2546,121650.32556874759
2547,103967.58794905993
2548,146492.15040704113
2549,149682.5831028564
2550,322388.41168484464
2551,104641.20068397443
2552,105029.98834024588
2553,95265.36534247221
2554,93899.02200174797
2555,123484.03272007519
2556,109963.13928104026
2557,107622.12392413104
2558,127541.07774816811
2559,204256.201594881
2560,178372.7793752547
2561,177813.9429420789
2562,210478.32690593644
2563,170071.52435389868
2564,216217.83380390788
2565,169676.49449519676
2566,196241.95667905363
2567,198108.68192653576
2568,148063.32755509324
2569,246215.65451597792
2570,134145.37814488893
2571,201024.42806336418
2572,137640.28405922215
2573,187234.6081227763
2574,218417.6183010651
2575,134017.05240851914
2576,133606.25730361498
2577,156974.25604613582
2578,106760.02406855361
2579,73387.76735008438
2580,58171.18625708873
2581,52285.077595265364
2582,117543.98441617939
2583,254488.3711049744
2584,143955.58452223943
2585,188734.19471658496
2586,208699.19442348214
2587,159386.84626240053
2588,156574.69320108579
2589,147213.2383117594
2590,159651.24998084104
2591,198367.56580313633
2592,252897.2127465086
2593,314985.1908460427
2594,210885.91640584075
2595,227240.98521445505
2596,241231.7335527527
2597,211659.7943310725
2598,247717.30589993793
2599,499790.8594871842
2600,117933.69126480378
2601,93673.1433568687
2602,97807.37931251444
2603,85641.24386693073
2604,116289.17774675839
2605,115201.04564314103
2606,167435.13278002184
2607,168978.22575460532
2608,171844.4207999675
2609,196041.61825926832
2610,118066.63041109272
2611,184251.46467669617
2612,168575.95684733693
2613,130940.08146315103
2614,144886.2396679682
2615,152519.97327930926
2616,170151.40624848657
2617,133067.4092582195
2618,170542.94009547718
2619,131705.28269940353
2620,176057.68395628178
2621,165244.0684498804
2622,161700.93169101604
2623,232701.3617813876
2624,250284.13762469927
2625,325613.4665716953
2626,141224.61100553317
2627,172713.649404038
2628,404515.5247916564
2629,483326.4538379868
2630,366484.94079878065
2631,456512.50079908187
2632,398458.23236059246
2633,252606.45963434078
2634,411007.34177959315
2635,129845.6572157958
2636,210573.91493742765
2637,144470.52573146106
2638,255779.69364334812
2639,189190.2842335944
2640,146907.26437803425
2641,124069.98104403482
2642,126467.14727113632
2643,110497.04021602587
2644,123993.33276306078
2645,113080.19675240759
2646,102547.71926709477
2647,104452.60320598262
2648,138422.61624810836
2649,143824.3850510026
2650,114486.03615962344
2651,149124.69708306674
2652,364437.88341526187
2653,272313.97831336927
2654,308332.9880224399
2655,421956.2720696351
2656,376906.5384691593
2657,404667.5219735638
2658,377210.8059535634
2659,302349.9053157277
2660,368654.48838405486
2661,344950.4456319376
2662,388885.7208180006
2663,297235.7845263134
2664,329155.7774319508
2665,292289.2858199947
2666,303086.80904148717
2667,223607.7888741102
2668,223607.7888741102
2669,206214.8510710386
2670,230532.23326399396
2671,226691.17175652148
2672,197794.13925080266
2673,180211.36340749098
2674,206209.47861805907
2675,197794.13925080266
2676,209108.3959132098
2677,176057.68395628178
2678,200381.59944305374
2679,311702.49788356223
2680,311098.0738635735
2681,355354.24211733753
2682,330138.7317493212
2683,371268.8436144729
2684,311702.49788356223
2685,300511.8381282801
2686,287809.6179147069
2687,264112.310058497
2688,235392.62906952063
2689,229495.78478535413
2690,286231.27106758306
2691,232389.3296275253
2692,194693.2202901875
2693,233586.57871451715
2694,190111.538501255
2695,228193.57652175467
2696,232639.06204921583
2697,199588.35009228787
2698,223707.72353416742
2699,159241.53371792551
2700,159241.53371792551
2701,197450.5688708874
2702,134203.88952358038
2703,140661.3989370191
2704,140087.58243099763
2705,95817.71190431979
2706,125757.40461269158
2707,120849.40935550482
2708,139255.7610810224
2709,106420.89354920716
2710,129465.40562042719
2711,230668.2976242857
2712,324725.91527482145
2713,156058.62401329444
2714,168585.6237498462
2715,176534.9446987773
2716,173133.96250479788
2717,257046.34071254358
2718,235098.9958196666
2719,185212.62735551517
2720,169677.70206197375
2721,119900.45648710235
2722,143845.1390703288
2723,132287.81650200536
2724,109848.8936815213
2725,145839.8930695316
2726,148530.4709838443
2727,224632.29914925265
2728,173003.6921020037
2729,146451.1856684056
2730,156702.081298273
2731,135920.62867055653
2732,167958.07759197094
2733,112286.95906132756
2734,94815.29143002346
